color_variant_id,container,reprocess
1000015592857-Blue-Blue,in-media-ea,true
1000015593202-Pink-Pink,in-media-ea,true
1000015602576-Green-Green,in-media-ea,true
1100001786-Purple-Purple,in-media,true
1100003184-Blue-Blue,in-media,true
1100003279-Multicolour,in-media-ea,true
1100003356-Green-Green,in-media-ea,true
1100003429-Pink-Pink,in-media,true
1100003481-Multicolour,in-media,true
1100003482-Blue-Blue,in-media-ea,true
1100004194-White-White,in-media-ea,true
1100004200-White-White,in-media-ea,true
1000014619555-White-White,in-media,true
1000014619594-Purple-Purple,in-media,true
1000015593112-Multicolour,in-media,true
1000015593247-Pink-Pink,in-media,true
1000015593307-White-White,in-media,true
1000015593337-Multicolour,in-media-ea,true
1000015601743-White-White,in-media,true
1000015681018-Pink-Pink,in-media,true
1000016005560-Pink-Pink,in-media,true
1100000018-Multicolour,in-media-ea,true
1100001779-Pink-Pink,in-media-ea,true
1100001780-Pink-Pink,in-media,true
1100001791-White-White,in-media-ea,true
1100001823-Pink-Pink,in-media,true
1100002926-White-White,in-media-ea,true
1100003176-Multicolour,in-media,true
1100003273-Blue-Blue,in-media-ea,true
1100003983-Pink-Pink,in-media-ea,true
1100004284-Pink-Pink,in-media-ea,true
1100004687-Navy-Blue,in-media,true
1100004692-White-White,in-media,true
1000014350395-Blue-BLUE,in-media,true
1000015333014-Multicolour,in-media,true
1000015333029-Pink-Pink,in-media-ea,true
1000015593292-Cream-Beige,in-media,true
1000015602274-White-White,in-media,true
1000015719697-Beige-Beige,in-media,true
1000016036568-White-White,in-media,true
1100001782-Pink-Pink,in-media-ea,true
1100001785-White-White,in-media-ea,true
1100001787-Pink-Pink,in-media-ea,true
1100001822-Pink-Pink,in-media-ea,true
1100003174-Multicolour,in-media,true
1100003183-Multicolour,in-media-ea,true
1100003280-Blue-Blue,in-media-ea,true
1100003354-Multicolour,in-media,true
1100003360-Green-Green,in-media,true
1100004285-Pink-Pink,in-media-ea,true
1100004300-Green-Green,in-media-ea,true
1100004567-Green-Green,in-media-ea,true
1000014267147-Blue-Blue,in-media,true
1000014590294-White-White,in-media,true
1000015606046-Multicolour,in-media,true
1000016036583-Pink-Pink,in-media,true
1100003175-Multicolour,in-media,true
1100003274-White-White,in-media,true
1100003276-Blue-Blue,in-media,true
1100003984-Blue-Blue,in-media-ea,true
1100004013-Green-Green,in-media-ea,true
1100004569-White-White,in-media-ea,true
1100005553-Blue-Blue,in-media-ea,true
1000015601018-Pink-Pink,in-media,true
1000015601079-Pink-Pink,in-media-ea,true
1000015601097-Pink-Pink,in-media-ea,true
1000015748930-Pink-Pink,in-media-ea,true
