color_variant_id,container,reprocess
1000015369904-Blue-Blue,in-media,true
1000015369921-Purple-Purple,in-media,true
1000015370006-White-White,in-media,true
1000015557851-Blue-Blue,in-media,true
1000015591845-White-White,in-media-ea,true
1000015591871-White-White,in-media-ea,true
1000015593613-LightBlue-Blue,in-media-ea,true
1000015680365-Multicolour,in-media,true
1000015680547-Multicolour,in-media,true
1000015719299-White-White,in-media,true
1000015720176-Pink-Pink,in-media,true
1000015780270-Pink-Pink,in-media,true
1000015795668-Blue-Blue,in-media,true
1000015878394-Navy-Blue,in-media,true
1000015891586-Multicolour,in-media,true
1000015912029-Pink-Pink,in-media,true
1000015924357-Blue-Blue,in-media,true
1000015924595-Pink-Pink,in-media,true
1000015924646-Purple-Purple,in-media,true
1000015955249-Multicolour,in-media,true
1000015955288-Multicolour,in-media,true
1000015955353-Yellow-Yellow,in-media,true
1000016040723-Blue-Blue,in-media,true
1000016040825-Pink-Pink,in-media-ea,true
1000016057696-Pink-Pink,in-media-ea,true
1100000032-Purple-Purple,in-media-ea,true
1100000040-Pink-Pink,in-media,true
1100000359-Pink-Pink,in-media-ea,true
1100001695-Green-Green,in-media-ea,true
1100001707-Pink-Pink,in-media-ea,true
1100001725-Cream-Beige,in-media-ea,true
1100001755-Cream-Beige,in-media-ea,true
1100001760-White-White,in-media-ea,true
1100001792-Cream-Beige,in-media-ea,true
1100001803-Pink-Pink,in-media-ea,true
1100001815-Blue-Blue,in-media-ea,true
1100001818-Multicolour,in-media,true
1100001821-Orange-Orange,in-media,true
1100001824-Pink-Pink,in-media-ea,true
1100001829-Green-Green,in-media-ea,true
1100001830-Cream-Beige,in-media-ea,true
1100002025-Red-Red,in-media,true
1100003048-Pink-Pink,in-media,true
1100003225-Blue-Blue,in-media,true
1100003227-Pink-Pink,in-media,true
1100003240-Purple-Purple,in-media-ea,true
1100003243-Blue-Blue,in-media,true
1100003290-Green-Green,in-media-ea,true
1100003314-Pink-Pink,in-media-ea,true
1100003316-Purple-Purple,in-media-ea,true
1100003318-Multicolour,in-media,true
1100003330-Blue-Blue,in-media-ea,true
1100003332-Yellow-Yellow,in-media-ea,true
1100003333-Black-Black,in-media-ea,true
1100003363-Yellow-Yellow,in-media-ea,true
1100003366-White-White,in-media,true
1100003371-Pink-Pink,in-media-ea,true
1100003406-Pink-Pink,in-media-ea,true
1100003458-White-White,in-media-ea,true
1100003488-White-White,in-media,true
1100003512-Pink-Pink,in-media-ea,true
1100004797-Pink-Pink,in-media-ea,true
1000015593483-Pink-Pink,in-media,true
1000015680404-Multicolour,in-media-ea,true
1000015680495-Multicolour,in-media-ea,true
1000015719571-Cream-Beige,in-media,true
1000015720059-Pink-Pink,in-media-ea,true
1100000085-White-White,in-media-ea,true
1100000353-Multicolour,in-media-ea,true
1100000357-Pink-Pink,in-media-ea,true
1100000769-Purple-Purple,in-media-ea,true
1100001801-Pink-Pink,in-media-ea,true
1100001836-Cream-Beige,in-media-ea,true
1100003224-Purple-Purple,in-media,true
1100003317-Yellow-Yellow,in-media-ea,true
1100003334-Blue-Blue,in-media-ea,true
1100003369-Purple-Purple,in-media-ea,true
1100003393-White-White,in-media-ea,true
1100003395-Multicolour,in-media-ea,true
1100003403-Black-Black,in-media-ea,true
1100003461-Pink-Pink,in-media-ea,true
1100003485-White-White,in-media-ea,true
1100004799-Pink-Pink,in-media-ea,true
1100004805-Multicolour,in-media-ea,true
1100004808-Purple-Purple,in-media-ea,true
1100004130-Pink-Pink,in-media-ea,true
1100004207-Pink-Pink,in-media-ea,true
1100004424-Pink-Pink,in-media-ea,true
1100004498-Pink-Pink,in-media-ea,true
1100004571-Green-Green,in-media-ea,true
1100006024-Multicolour,in-media-ea,true
1000014295671-Pink-PINK,in-media,true
1000015601723-Pink-Pink,in-media,true
1000015601733-Pink-Pink,in-media-ea,true
