sku_id,container,category
1000015062285-Grey-Grey,in-media,men-sportswear
1000014722430-Black-Black,in-media,men-sportswear
1000015611331-Blue-Navy,in-media,men-sportswear
1000015567080-Grey-Grey,in-media,men-sportswear
1000016285161-Grey-DarkGrey,in-media-ea,men-sportswear
1000014704214-Blue-Navy,in-media,men-sportswear
1000014704214-Green-Neon,in-media,men-sportswear
1000014834647-Black-Black,in-media,men-sportswear
1000014834647-Blue-Aqua,in-media,men-sportswear
1000014704295-Grey-LightGrey,in-media,men-sportswear
1000014704295-Black-Black,in-media,men-sportswear
1000014704011-Yellow-LitYellow,in-media,men-sportswear
1000014834709-Grey-LightGrey,in-media,men-sportswear
1000014704270-Black-Black,in-media,men-sportswear
1000014704645-Black-Black,in-media,men-sportswear
1000014722455-White-White,in-media,men-sportswear
1000014073272-Grey-Grey,in-media,men-sportswear
1000014705442-Grey-LightGrey,in-media,men-sportswear
1000014704011-Purple-Purple,in-media,men-sportswear
1000014834622-Green-Green,in-media,men-sportswear
1000014834531-Grey-LightGrey,in-media,men-sportswear
1000014834597-White-White,in-media,men-sportswear
1000015062264-Green-Neon,in-media,men-sportswear
1000015664794-Black-Black,in-media,men-sportswear
1000015562575-Blue-Blue,in-media,men-sportswear
1000014704831-White-OffWhite,in-media,men-sportswear
1000015513381-White-White,in-media,men-sportswear
1000014834709-Black-Black,in-media,men-sportswear
1000014704621-Black-Black,in-media,men-sportswear
1000016538508-Green-Khaki,in-media-ea,men-sportswear
1000014834506-Grey-LightGrey,in-media,men-sportswear
1000014704100-Beige-Beige,in-media,men-sportswear
1000014704100-Brown-Brown,in-media,men-sportswear
1000016538533-White-Ecru,in-media-ea,men-sportswear
1000014705467-Grey-LightGrey,in-media,men-sportswear
1000016538533-Black-Black,in-media-ea,men-sportswear
1000016538558-Green-Khaki,in-media-ea,men-sportswear
1000014704742-Green-Green,in-media,men-sportswear
1000014834647-Grey-LightGrey,in-media,men-sportswear
1000014834597-Grey-LightGrey,in-media,men-sportswear
1000014704075-Blue-Navy,in-media,men-sportswear
1000016242350-Black-Black,in-media,men-sportswear
1000015611261-Blue-Navy,in-media,men-sportswear
1000016285161-Black-Black,in-media-ea,men-sportswear
1000016235950-Grey-LightGrey,in-media-ea,men-sportswear
1000014722455-Grey-LightGrey,in-media,men-sportswear
1000014722046-Blue-Navy,in-media,men-sportswear
1000016248742-Beige-Beige,in-media,men-sportswear
1000015062285-Blue-Blue,in-media,men-sportswear
1000014683682-Black-Black,in-media,men-sportswear
1000014704176-Black-Black,in-media,men-sportswear
1000014704856-Green-Green,in-media,men-sportswear
1000014686004-Blue-LightBlue,in-media,men-sportswear
1000014073297-Black-Black,in-media,men-sportswear
1000014704621-Yellow-LitYellow,in-media,men-sportswear
1000014704431-Beige-Beige,in-media,men-sportswear
1000014704431-Green-Sage,in-media,men-sportswear
1000014605218-Blue-Blue,in-media,men-sportswear
1000014605218-Grey-Charcoal,in-media,men-sportswear
1000014704100-Green-Sage,in-media,men-sportswear
1000014704898-Blue-Blue,in-media,men-sportswear
1000014704898-Green-Green,in-media,men-sportswear
1000014704189-Green-Sage,in-media,men-sportswear
1000014683467-Blue-Blue,in-media,men-sportswear
1000014722478-Blue-Navy,in-media,men-sportswear
1000014704856-Black-Black,in-media,men-sportswear
1000014307474-White-White,in-media,men-sportswear
1000015566290-White-OffWhite,in-media-ea,men-sportswear
1000014683542-Beige-Beige,in-media,men-sportswear
1000014543267-Black-Black,in-media,men-sportswear
1000014073297-Blue-Blue,in-media,men-sportswear
1000014605218-Grey-LightGrey,in-media,men-sportswear
1000014705442-Black-Black,in-media,men-sportswear
