sku_id,container,category
1000016598640-Black-Black,in-media-ea,women-ethnicwear
1000014833633-Blue-Navy,in-media,women-ethnicwear
1000015898517-Red-Maroon,in-media,women-ethnicwear
1000008882733-Blue-NAVY,in-media-uk,women-ethnicwear
1000008882733-Grey-GREY,in-media-uk,women-ethnicwear
1000008882733-Orange-ORANGE,in-media-uk,women-ethnicwear
1000008882733-Pink-FUSCHIA,in-media-uk,women-ethnicwear
1000008882733-Red-DARKRED,in-media-uk,women-ethnicwear
1000008882733-Red-MAROON,in-media-uk,women-ethnicwear
1000008882733-Red-RED,in-media-uk,women-ethnicwear
1000008882733-White-OFFWHITE,in-media-uk,women-ethnicwear
1000008882733-White-WHITE,in-media-uk,women-ethnicwear
1000016064806-Blue-Indigo,in-media,women-ethnicwear
1000016505204-Pink-Pink,in-media,women-ethnicwear
1000016557311-Black-Black,in-media,women-ethnicwear
1000010972455-Pink-Fuschia,in-media-uk,women-ethnicwear
1000010972455-Red-DarkRed,in-media-uk,women-ethnicwear
1000010972455-Red-Red,in-media-uk,women-ethnicwear
1000016342423-Blue-Indigo,in-media,women-ethnicwear
1000015576245-Beige-Beige,in-media,women-ethnicwear
1000014916669-White-OffWhite,in-media,women-ethnicwear
1000015246730-Orange-Rust,in-media,women-ethnicwear
1000016502838-Pink-Fuschia,in-media,women-ethnicwear
1000016502838-Pink-Pink,in-media-ea,women-ethnicwear
1000016502838-Red-Red,in-media,women-ethnicwear
1000016502838-White-White,in-media,women-ethnicwear
1000016502838-Yellow-Mustard,in-media-ea,women-ethnicwear
1000016577471-Yellow-Yellow,in-media,women-ethnicwear
1000014833736-Yellow-Lime,in-media,women-ethnicwear
1000016278638-Blue-Blue,in-media-ea,women-ethnicwear
1000015606849-Orange-Orange,in-media,women-ethnicwear
1000013128313-Blue-Navy,in-media,women-ethnicwear
1000013128313-Grey-Grey,in-media-uk,women-ethnicwear
1000016343443-Blue-Blue,in-media-ea,women-ethnicwear
1000013128313-Brown-Brown,in-media-uk,women-ethnicwear
1000015556252-Red-Maroon,in-media,women-ethnicwear
1000014916669-Pink-Pink,in-media,women-ethnicwear
1000016266684-Blue-LightBlue,in-media-ea,women-ethnicwear
1000014038457-Beige-Beige,in-media,women-ethnicwear
1000014038457-Beige-Cream,in-media,women-ethnicwear
1000014038457-Beige-Ecru,in-media,women-ethnicwear
1000014038457-Blue-Navy,in-media,women-ethnicwear
1000014038457-Grey-SilverGrey,in-media,women-ethnicwear
1000014038457-Pink-DarkPink,in-media,women-ethnicwear
1000014038457-Red-DarkRed,in-media,women-ethnicwear
1000014038457-Red-Maroon,in-media,women-ethnicwear
1000014038457-White-White,in-media,women-ethnicwear
1000016502838-Green-Green,in-media-ea,women-ethnicwear
1000015073687-Pink-Pink,in-media,women-ethnicwear
1000014038457-Black-Black,in-media,women-ethnicwear
1000015898517-Black-Black,in-media,women-ethnicwear
1000016278689-Blue-Navy,in-media-ea,women-ethnicwear
1000015582097-Pink-Pink,in-media,women-ethnicwear
1000015661428-Pink-Pink,in-media-ea,women-ethnicwear
1000014462176-Beige-Beige,in-media,women-ethnicwear
1000014462176-Beige-Cream,in-media,women-ethnicwear
1000014462176-Black-Black,in-media,women-ethnicwear
1000014462176-Blue-Navy,in-media,women-ethnicwear
1000014462176-Brown-LightBrown,in-media,women-ethnicwear
1000014462176-Red-Maroon,in-media,women-ethnicwear
1000014462176-Red-Red,in-media,women-ethnicwear
1000014462176-White-White,in-media,women-ethnicwear
1000015901522-Blue-Navy,in-media,women-ethnicwear
1000016146027-Grey-Charcoal,in-media,women-ethnicwear
1000016019696-Purple-Lavender,in-media,women-ethnicwear
1000014444028-Yellow-Mustard,in-media,women-ethnicwear
1000015622437-Pink-Pink,in-media,women-ethnicwear
1000015622437-Blue-Blue,in-media,women-ethnicwear
1000016505191-Blue-Blue,in-media,women-ethnicwear
1000016204172-Blue-Blue,in-media-ea,women-ethnicwear
1000015639801-Blue-Indigo,in-media,women-ethnicwear
1000016064840-Black-Black,in-media,women-ethnicwear
1000016342294-White-Offwhite,in-media-ea,women-ethnicwear
1000016019721-White-OffWhite,in-media,women-ethnicwear
1000016064571-Blue-Blue,in-media,women-ethnicwear
1000011121647-Blue-Indigo,in-media-uk,women-ethnicwear
1000014462176-Pink-Pink,in-media,women-ethnicwear
1000016266684-Blue-DarkBlue,in-media-ea,women-ethnicwear
1000016169440-Red-Red,in-media,women-ethnicwear
1000016622328-Blue-Blue,in-media-ea,women-ethnicwear
1000015983316-Brown-Brown,in-media,women-ethnicwear
1000015132374-Blue-Navy,in-media,women-ethnicwear
1000016019721-Pink-Peach,in-media,women-ethnicwear
1000016354368-Pink-Fuchsia,in-media,women-ethnicwear
1000015233549-White-White,in-media,women-ethnicwear
1000010972455-Beige-Camel,in-media-uk,women-ethnicwear
1000015332667-Blue-Blue,in-media,women-ethnicwear
1000014462222-Beige-Cream,in-media,women-ethnicwear
1000012864734-Blue-Navy,in-media-uk,women-ethnicwear
1000012864734-White-OffWhite,in-media-uk,women-ethnicwear
1000016072683-Beige-Beige,in-media,women-ethnicwear
1000016072683-Grey-Sage,in-media,women-ethnicwear
1000016019746-Red-Wine,in-media,women-ethnicwear
1000014444028-Pink-Peach,in-media,women-ethnicwear
1000015132374-Orange-Rust,in-media,women-ethnicwear
1000014788762-Grey-Sage,in-media,women-ethnicwear
1000016064774-Orange-Rust,in-media,women-ethnicwear
1000016358546-Blue-Navy,in-media-ea,women-ethnicwear
1000015073724-Black-Black,in-media,women-ethnicwear
1000016187820-Red-Red,in-media,women-ethnicwear
1000012506435-Black-Black,in-media-uk,women-ethnicwear
1000012506435-Pink-Fuschia,in-media-uk,women-ethnicwear
1000016343443-Red-Red,in-media-ea,women-ethnicwear
1000015661684-Red-Red,in-media,women-ethnicwear
1000014082924-Beige-Cream,in-media,women-ethnicwear
1000014082924-Blue-Navy,in-media,women-ethnicwear
1000014082924-Grey-SilverGrey,in-media,women-ethnicwear
1000014082924-Red-Maroon,in-media,women-ethnicwear
1000014082924-White-White,in-media,women-ethnicwear
1000016063327-Red-Wine,in-media,women-ethnicwear
1000015901447-Blue-Teal,in-media,women-ethnicwear
1000015901447-Red-Wine,in-media,women-ethnicwear
1000014443989-Black-Black,in-media,women-ethnicwear
1000016262741-Red-Red,in-media,women-ethnicwear
1000015775030-Green-Green,in-media,women-ethnicwear
1000015598134-Pink-Pink,in-media,women-ethnicwear
1000012864734-Black-Black,in-media-uk,women-ethnicwear
1000016575282-Yellow-Yellow,in-media-ea,women-ethnicwear
1000015769258-Black-Black,in-media,women-ethnicwear
1000015769258-Yellow-Yellow,in-media,women-ethnicwear
1000016262852-White-OffWhite,in-media,women-ethnicwear
1000014514785-Beige-Cream,in-media,women-ethnicwear
1000015983316-Blue-Blue,in-media,women-ethnicwear
1000016505552-Blue-Blue,in-media,women-ethnicwear
