sku_id,container,category
1000013708830-White-White,in-media-us,men-bottoms
1000015685837-Black-Black,in-media,men-bottoms
1000013825097-Blue-Navy,in-media-us,men-bottoms
1000015567687-Blue-Navy,in-media,men-bottoms
1000013626265-Grey-LightGrey,in-media-ea,men-bottoms
1000015770352-Grey-Grey,in-media-ea,men-bottoms
1000015611422-Beige-Beige,in-media,men-bottoms
1000015611508-Green-Olive,in-media,men-bottoms
1000015966999-Beige-LightKhaki,in-media,men-bottoms
1000016141224-Beige-Beige,in-media,men-bottoms
1000015770178-Beige-Beige,in-media-ea,men-bottoms
1000015564677-Brown-Brown,in-media,men-bottoms
1000015611447-Green-DarkOlive,in-media,men-bottoms
1000012386997-Beige-LightKhaki,in-media-uk,men-bottoms
1000015770203-Green-Olive,in-media,men-bottoms
1000015484911-Green-Sage,in-media,men-bottoms
1000014767834-Black-Black,in-media,men-bottoms
1000012808356-Brown-Tan,in-media,men-bottoms
1000014702712-Blue-Navy,in-media,men-bottoms
1000015997568-Black-JetBlack,in-media,men-bottoms
1000015997568-Brown-Brown,in-media,men-bottoms
1000015997568-Green-Green,in-media,men-bottoms
1000016603341-Blue-Navy,in-media-ea,men-bottoms
1000011324864-Beige-Beige,in-media-us,men-bottoms
1000011324864-Beige-Cream,in-media,men-bottoms
1000011324864-Blue-Blue,in-media-uk,men-bottoms
1000011324864-Blue-LightBlue,in-media-us,men-bottoms
1000011324864-Blue-Teal,in-media-us,men-bottoms
1000011324864-Brown-LightBrown,in-media,men-bottoms
1000011324864-Green-DarkOlive,in-media,men-bottoms
1000011324864-Green-Sage,in-media,men-bottoms
1000011324864-Grey-DarkGrey,in-media,men-bottoms
1000011324864-Grey-Slate,in-media-us,men-bottoms
1000011324864-Red-Rust,in-media-uk,men-bottoms
1000016237071-Blue-DarkBlue,in-media-ea,men-bottoms
1000015665000-Beige-Beige,in-media,men-bottoms
1000015665000-Brown-LightBrown,in-media,men-bottoms
1000015665000-Grey-DarkGrey,in-media,men-bottoms
1000015814169-Brown-LightBrown,in-media,men-bottoms
1000016331138-Beige-Beige,in-media-ea,men-bottoms
1000016331138-Brown-Brown,in-media-ea,men-bottoms
1000016331138-Green-Olive,in-media-ea,men-bottoms
1000015611447-Beige-Beige,in-media,men-bottoms
1000013505135-Beige-Beige,in-media-us,men-bottoms
1000013505135-Beige-Khaki,in-media-us,men-bottoms
1000013505135-Green-Olive,in-media-us,men-bottoms
1000013505135-White-Ecru,in-media-us,men-bottoms
1000016508602-Grey-Grey,in-media-ea,men-bottoms
1000015663650-Grey-Grey,in-media,men-bottoms
1000015665000-Black-Black,in-media,men-bottoms
1000016141187-Beige-Beige,in-media,men-bottoms
1000011324864-Blue-DustyBlue,in-media,men-bottoms
1000016273139-Brown-Brown,in-media,men-bottoms
1000016273139-Green-Olive,in-media,men-bottoms
1000016273139-Grey-Grey,in-media,men-bottoms
1000007291673-Blue-Navy,in-media,men-bottoms
1000007291673-Blue-Teal,in-media-uk,men-bottoms
1000007291673-Green-DustOlive,in-media,men-bottoms
1000007291673-Green-OliveMlnge,in-media,men-bottoms
1000014767784-White-White,in-media,men-bottoms
1000015685937-Grey-DarkGrey,in-media,men-bottoms
1000015461092-Beige-LightKhaki,in-media,men-bottoms
1000015461092-Black-Black,in-media,men-bottoms
1000015461092-Grey-LightGrey,in-media,men-bottoms
1000016596881-Green-Olive,in-media-ea,men-bottoms
1000016337423-Brown-DarkBrown,in-media-ea,men-bottoms
1000016082050-Black-InkBlack,in-media,men-bottoms
1000014682859-Beige-Beige,in-media,men-bottoms
1000014682859-Brown-Brown,in-media,men-bottoms
1000014682859-Green-Olive,in-media,men-bottoms
1000016331138-Black-Black,in-media-ea,men-bottoms
1000015662475-Beige-Beige,in-media,men-bottoms
1000015484911-Grey-DarkGrey,in-media,men-bottoms
1000014706106-Black-Black,in-media,men-bottoms
1000014706106-Blue-DarkBlue,in-media,men-bottoms
1000014706106-Brown-LightBrown,in-media,men-bottoms
1000014706106-Green-DustOlive,in-media,men-bottoms
1000014706106-Grey-LightGrey,in-media,men-bottoms
1000013913216-Black-JetBlack,in-media-us,men-bottoms
1000011314886-Black-Black,in-media-ea,men-bottoms
1000011314886-Blue-Navy,in-media-ea,men-bottoms
1000011314886-Grey-SmokeGrey,in-media-ea,men-bottoms
1000011314886-Red-Maroon,in-media-uk,men-bottoms
1000011314886-Yellow-Yellow,in-media-uk,men-bottoms
1000013505135-Green-Green,in-media,men-bottoms
1000016013284-Beige-Beige,in-media,men-bottoms
1000016549685-Blue-Navy,in-media-ea,men-bottoms
1000016413458-Grey-Grey,in-media-ea,men-bottoms
1000015685937-Green-DustOlive,in-media,men-bottoms
1000015770228-Black-Black,in-media,men-bottoms
1000015569252-Black-Black,in-media-ea,men-bottoms
1000015569252-Green-Olive,in-media,men-bottoms
1000016044579-Grey-LightGrey,in-media,men-bottoms
1000016012419-Brown-Stone,in-media,men-bottoms
1000013049350-Grey-DarkGrey,in-media,men-bottoms
1000013503484-Blue-Stone,in-media,men-bottoms
1000016142473-Blue-LightBlue,in-media-ea,men-bottoms
1000016237046-Grey-DarkSage,in-media-ea,men-bottoms
1000015764602-Black-Black,in-media,men-bottoms
1000015062160-Beige-Beige,in-media,men-bottoms
