color_variant_id,container,reprocess
1000016521168-Blue-BlueNavyDen,in-media-ea,
1000015109819-White-White,in-media,
1000015631304-Pink-PinkRaniPin,in-media,
1000016123080-Pink-PinkRaniPin,in-media,
1000016201065-Grey-Grey,in-media,
1000016521182-Blue-Navy,in-media-ea,
1000014937893-Black-Black,in-media,
1000015168526-Purple-Lilac,in-media,
1000015579779-Black-Black,in-media,
1000015579855-Brown-Brown,in-media-ea,
1000015993552-Purple-Lilac,in-media,
1000014234897-Black-Black,in-media,
1000015027093-Pink-Ivory,in-media,
1000015122676-Black-Black,in-media,
1000015221765-Pink-PinkRaniPin,in-media,
1000015599720-Brown-Brown,in-media,
1000015922748-Pink-PinkRaniPin,in-media,
1000015993622-Pink-Ivory,in-media,
1000014949886-Pink-PinkRaniPin,in-media,
1000014956075-Silver-Sultan,in-media-ea,
1000014956075-Blue-Antique,in-media-ea,
1000015156913-Blue-Navy,in-media,
1000015392335-Purple-Lavender,in-media,
1000015760295-Black-Black,in-media,
1000015068875-Black-Black,in-media,
1000015168404-White-White,in-media,
1000015649787-Black-Black,in-media,
1000015649843-Black-Black,in-media,
1000015993608-Red-Wine,in-media,
1000016169166-Beige-Beige,in-media,
1000014968490-Gold-LightGold,in-media-ea,
1000015547785-Brown-Brown,in-media-ea,
1000016013426-Beige-Beige,in-media,
1000014235846-Blue-NavyBlue,in-media,
1000014394769-Black-Black,in-media,
1000014527549-Black-Black,in-media,
1000014751484-Green-GreenOlive,in-media,
1000014951435-Beige-Cream,in-media-ea,
1000015026827-Brown-Brown,in-media,
1000015027153-Beige-Beige,in-media,
1000015221593-Pink-PinkRaniPin,in-media,
1000015983892-Black-Black,in-media,
1000016201051-Pink-Peach,in-media,
1000015392329-Grey-Grey,in-media,
1000015993580-Black-Black,in-media,
1000015993615-Red-Wine,in-media,
1000016013468-Black-Black,in-media,
1000014751371-Grey-Pewter,in-media,
1000014751484-Pink-PinkRaniPin,in-media,
1000015109945-Black-Black,in-media,
1000015922601-Pink-PinkRaniPin,in-media,
1000016141901-Grey-LightGrey,in-media-ea,
1000014827723-Purple-Lilac,in-media,
1000015027026-Brown-Tan,in-media,
1000015068833-White-White,in-media,
1000015156832-White-White,in-media,
